"file","ssim","ms_ssim","psnr","vif_p","vsi","fsim","gmsd","ms_gmsd","haarpsi","mdsi","mad"
"2007_002088_Square_(2000, 0.04, 0.01).png","0.9798","0.9919","38.6007","0.8647","0.9986","0.9956","0.0098","0.0108","0.9553","0.1747","1.6738"
"2007_002088_Square_(2000, 0.04, 0.02).png","0.9431","0.9797","34.1723","0.7505","0.9963","0.9886","0.0229","0.0254","0.8965","0.2208","10.4923"
"2007_002088_Square_(2000, 0.04, 0.03).png","0.8722","0.9541","30.1109","0.6208","0.9913","0.9749","0.0459","0.0508","0.8117","0.2708","31.0224"
"2007_002088_Square_(2000, 0.08, 0.01).png","0.9828","0.9921","38.6023","0.8855","0.9987","0.9957","0.0095","0.0106","0.9517","0.1720","1.2807"
"2007_002088_Square_(2000, 0.08, 0.02).png","0.9617","0.9818","34.1685","0.8230","0.9968","0.9902","0.0214","0.0238","0.8875","0.2152","12.5853"
"2007_002088_Square_(2000, 0.08, 0.03).png","0.8974","0.9593","30.1106","0.7006","0.9920","0.9768","0.0439","0.0481","0.7916","0.2639","30.4991"
"2007_002088_Square_(2000, 0.4, 0.03).png","0.9408","0.9640","30.1097","0.8018","0.9933","0.9815","0.0392","0.0440","0.7921","0.2544","34.0018"
"2007_002088_Square_(2000, 0.4, 0.06).png","0.8777","0.9317","24.6995","0.7365","0.9796","0.9541","0.0698","0.0776","0.6461","0.3365","64.0856"
"2007_002088_Square_(2000, 0.4, 0.09).png","0.6573","0.8460","21.0669","0.4916","0.9509","0.8936","0.1309","0.1394","0.4872","0.3835","81.9078"
"2007_002088_Square_(2000, 0.4, 0.12).png","0.2941","0.6770","18.5695","0.1402","0.9241","0.8169","0.1851","0.1936","0.4389","0.4575","89.3367"
"2007_002088_Square_(2000, 0.6, 0.03).png","0.9395","0.9687","30.1161","0.8072","0.9932","0.9808","0.0376","0.0429","0.7941","0.2546","31.3599"
"2007_002088_Square_(2000, 0.8, 0.03).png","0.9544","0.9723","30.1112","0.8430","0.9938","0.9831","0.0326","0.0379","0.7908","0.2503","31.1526"
"2007_002094_Square_(2000, 0.005, 0.01).png","0.9139","0.9782","38.5922","0.6651","0.9977","0.9884","0.0186","0.0182","0.9536","0.2165","19.7411"
"2007_002094_Square_(2000, 0.005, 0.02).png","0.7898","0.9446","34.1569","0.4690","0.9936","0.9695","0.0459","0.0447","0.8848","0.2800","36.4223"
"2007_002094_Square_(2000, 0.005, 0.03).png","0.6046","0.8784","30.0787","0.3102","0.9841","0.9322","0.0917","0.0890","0.7679","0.3486","53.8013"
"2007_002094_Square_(2000, 0.01, 0.01).png","0.9170","0.9783","38.5922","0.6741","0.9977","0.9887","0.0181","0.0178","0.9543","0.2147","20.0138"
"2007_002094_Square_(2000, 0.01, 0.02).png","0.7898","0.9446","34.1569","0.4690","0.9936","0.9695","0.0459","0.0447","0.8848","0.2800","36.4223"
"2007_002094_Square_(2000, 0.01, 0.03).png","0.6046","0.8784","30.0787","0.3102","0.9841","0.9322","0.0917","0.0890","0.7679","0.3486","53.8013"
