file,ssim,ms_ssim,psnr,vif_p,vsi,fsim,gmsd,ms_gmsd,haarpsi,mdsi,mad
"2007_004092_NES-ql_(0.001,0.1,0.9,1000).png",0.5781,0.8393,27.0021,0.3445,0.965,0.8983,0.1143,0.1098,0.6737,0.3823,65.4854
"2007_004092_NES-ql_(1e-05,0.05,0.9,1000).png",0.769,0.9259,31.6427,0.5107,0.9864,0.9558,0.0554,0.0548,0.8348,0.3017,40.3416
"2007_004707_NES-pi_(0.1,20,0.001).png",0.6684,0.8864,25.9075,0.4093,0.9706,0.9298,0.0985,0.0966,0.7294,0.3568,62.0764
"2007_004707_NES-pi_(0.2,20,0.001).png",0.868,0.9653,29.3207,0.6487,0.9925,0.9774,0.0354,0.037,0.8934,0.2582,45.4076
"2007_004707_NES-pi_(0.3,20,0.001).png",0.6729,0.8909,25.6777,0.418,0.9728,0.9323,0.0941,0.093,0.738,0.3508,61.1147
"2007_004707_NES-ql_(0.001,0.05,0.9,10000).png",0.8806,0.9662,33.0713,0.6467,0.9926,0.9802,0.0332,0.034,0.9056,0.2565,27.3135
"2007_004707_NES-ql_(0.001,0.1,0.9,1000).png",0.6973,0.8977,27.1032,0.4301,0.9734,0.9359,0.0926,0.0909,0.7501,0.3495,53.7638
"2007_004707_NES-ql_(1e-05,0.05,0.9,1000).png",0.8461,0.9552,31.6849,0.5989,0.9899,0.9732,0.0431,0.0434,0.8787,0.2759,32.0125
"2007_004856_NES-pi_(0.1,20,0.001).png",0.5241,0.8472,25.6884,0.3128,0.9657,0.9031,0.1144,0.1115,0.7045,0.3768,70.5543
"2007_004856_NES-pi_(0.2,20,0.001).png",0.7469,0.9403,31.5602,0.5164,0.9888,0.9656,0.0493,0.0497,0.8718,0.2871,40.2183
"2007_004856_NES-pi_(0.3,20,0.001).png",0.5209,0.8448,25.8112,0.3126,0.9648,0.9026,0.1165,0.1131,0.7078,0.379,68.3432
