file,ssim,ms_ssim,psnr,vif_p,vsi,fsim,gmsd,ms_gmsd,haarpsi,mdsi
"2008_006751_DeepFool_60.png",0.99999934,0.99999994,79.487885,0.999994,0.9999999,0.9999998,3.0320932e-06,4.561647e-06,1.0000024,0.011745363
"2008_006764_DeepFool_60.png",0.99987406,0.9999772,66.94331,0.9986323,0.9999964,0.9999753,0.00013637073,0.00018916007,0.999938,0.047896028
"2008_006950_DeepFool_60.png",1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000024,0.0
"2008_006998_DeepFool_60.png",1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,0.9999964,0.0
"2008_007042_DeepFool_60.png",0.99999255,0.99999905,75.70319,0.999844,0.99999976,0.999999,9.848968e-06,1.8799488e-05,0.9999964,0.022348449
"2008_007653_DeepFool_60.png",1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000024,0.0
"2008_007823_DeepFool_60.png",0.99999875,0.9999997,79.25283,0.99999815,0.9999999,1.0,1.9246536e-05,1.9654597e-05,1.0000002,0.015838327
"2008_007893_DeepFool_60.png",1.0,1.0,79.96616,0.9999971,1.0,1.0,9.799104e-07,1.7590768e-06,0.99999845,0.006722087
"2008_007909_DeepFool_60.png",0.99999267,0.9999985,75.302315,0.9998968,0.99999946,0.9999991,1.540069e-05,2.0995392e-05,0.9999945,0.026250176
"2008_007973_DeepFool_60.png",1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000002,0.0
"2008_008044_DeepFool_60.png",0.9999996,1.0,79.72044,0.99999464,1.0,0.99999994,1.2263037e-06,5.627185e-06,0.99999845,0.008286407
"2008_008120_DeepFool_60.png",1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,0.99999845,0.0
"2008_008479_DeepFool_60.png",0.9999995,0.99999994,79.704544,0.99999744,1.0,1.0,2.9680416e-06,2.9090065e-06,1.0000024,0.009765381
"2008_008570_DeepFool_60.png",0.99999887,0.9999998,79.43537,0.99998313,1.0,0.99999994,3.6626323e-06,8.533015e-06,0.99999845,0.012168971
"2008_008689_DeepFool_60.png",0.9999024,0.99998444,67.044464,0.99871385,0.9999956,0.99998444,0.00010043221,0.00014540592,0.9999496,0.04585493
"2009_000526_DeepFool_60.png",0.99986726,0.9999685,66.57922,0.9987501,0.99999464,0.9999886,0.00017390455,0.00019257033,0.99996316,0.052521043
"2009_001085_DeepFool_60.png",1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000024,0.0
"2009_001975_DeepFool_60.png",1.0,1.0,79.991516,0.9999998,1.0,1.0,6.727396e-08,1.1721516e-07,0.99999845,0.0031697922
"2009_003039_DeepFool_60.png",0.99998695,0.99999756,75.821625,0.9998297,0.9999998,0.9999991,2.8089149e-05,3.6632176e-05,0.9999925,0.02928981
"2009_003074_DeepFool_60.png",0.9999161,0.99998325,68.1696,0.99918354,0.9999967,0.99998534,9.862583e-05,0.00011421435,0.99996734,0.043960206
"2009_003284_DeepFool_60.png",1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000002,0.0
"2009_003288_DeepFool_60.png",1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000024,0.0
"2009_003345_DeepFool_60.png",0.9999086,0.99997854,68.12746,0.9985698,0.9999958,0.99998474,0.00012161892,0.0001406452,0.9999691,0.045810286
"2009_003815_DeepFool_60.png",1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000024,0.0
"2009_003867_DeepFool_60.png",0.99999875,0.9999998,79.27434,0.99998933,1.0,0.9999999,5.8806263e-06,1.419607e-05,1.0000024,0.011825232
"2009_003929_DeepFool_60.png",0.9999543,0.9999919,68.32733,0.9993982,0.9999976,0.9999954,5.0266815e-05,7.0458365e-05,0.99997497,0.039097678
