file,ssim,ms_ssim,psnr,vif_p,vsi,fsim,gmsd,ms_gmsd,haarpsi,mdsi
2007_003137_SimBA-DCT_(0.3, 100).png,0.9991295,0.99948496,50.113148,0.9866253,0.9998832,0.99963564,0.0006374961,0.00076414994,0.996475,0.09464848
2007_003137_SimBA-DCT_(0.3, 500).png,0.9988855,0.999305,49.002914,0.9803778,0.99981976,0.9994805,0.0009664016,0.0011603924,0.9952613,0.10329614
2007_003137_SimBA-DCT_(3, 100).png,0.9929848,0.9950564,40.475815,0.9685805,0.99947155,0.9986943,0.0018049311,0.0021176434,0.9819031,0.13489094
2007_003137_SimBA-DCT_(3, 500).png,0.9858793,0.98951405,36.494106,0.8428226,0.9972966,0.99230224,0.013025432,0.016620105,0.93213487,0.20560123
2007_003137_SimBA-DCT_(30, 100).png,0.9207534,0.95083994,29.695992,0.6143207,0.9968269,0.961266,0.048572447,0.042373072,0.8011165,0.2984155
2007_003137_SimBA-DCT_(30, 500).png,0.93908453,0.9540643,29.62172,0.41590372,0.9653693,0.9186865,0.10313551,0.10533922,0.67012537,0.36573863
2007_003137_SimBA_(0.3, 100).png,0.9991553,0.9998778,51.23214,0.99281585,0.9999743,0.9999258,0.0014248043,0.0023346539,0.99954623,0.07622227
2007_003137_SimBA_(0.3, 500).png,0.99768245,0.9996723,47.00741,0.9826592,0.99992025,0.9997743,0.002564007,0.0045186146,0.9988982,0.09809109
2007_003137_SimBA_(3, 100).png,0.9979794,0.9994452,44.047184,0.9856687,0.99985313,0.9996593,0.0087546855,0.008723906,0.99848425,0.116383344
2007_003137_SimBA_(3, 500).png,0.99712324,0.99926305,42.6501,0.9799885,0.99982345,0.99959916,0.007244969,0.007910349,0.99788064,0.117556944
2007_003137_SimBA_(30, 100).png,0.99825895,0.9994876,44.820194,0.98856753,0.99981546,0.999758,0.008323198,0.0082256505,0.99872524,0.11106587
2007_003137_SimBA_(30, 500).png,0.99778473,0.9994296,43.129013,0.98057157,0.9997152,0.99952644,0.009886317,0.010275498,0.996939,0.12452666
2007_003191_SimBA-DCT_(0.3, 100).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000002,0.0
2007_003191_SimBA-DCT_(0.3, 500).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000002,0.0
2007_003191_SimBA-DCT_(3, 100).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000002,0.0
2007_003191_SimBA-DCT_(3, 500).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000002,0.0
2007_003191_SimBA-DCT_(30, 100).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000002,0.0
2007_003191_SimBA-DCT_(30, 500).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000002,0.0
2007_003191_SimBA_(0.3, 100).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000002,0.0
2007_003191_SimBA_(0.3, 500).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000002,0.0
2007_003191_SimBA_(3, 100).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000002,0.0
2007_003191_SimBA_(3, 500).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000002,0.0
2007_003191_SimBA_(30, 100).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000002,0.0
2007_003191_SimBA_(30, 500).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000002,0.0
2007_003251_SimBA-DCT_(0.3, 100).png,0.9984943,0.9987301,49.640892,0.9833599,0.9998687,0.9995187,0.00081611477,0.0009804971,0.9952075,0.10158402
2007_003251_SimBA-DCT_(0.3, 500).png,0.99567175,0.9951743,43.802475,0.94516027,0.9994259,0.9981519,0.0032906455,0.0039282544,0.9819851,0.14447454
2007_003251_SimBA-DCT_(3, 100).png,0.95789146,0.95108956,33.106503,0.7327321,0.99462533,0.9820181,0.02838098,0.035885103,0.8534458,0.2551529
2007_003251_SimBA-DCT_(3, 500).png,0.95355165,0.9472151,33.0312,0.69203615,0.99330014,0.9770358,0.036875155,0.041273486,0.8368825,0.27095944
2007_003251_SimBA-DCT_(30, 100).png,0.76664305,0.81913394,25.017925,0.514837,0.97631043,0.93419564,0.0791439,0.07316328,0.67136204,0.35341197
2007_003251_SimBA-DCT_(30, 500).png,0.86026734,0.8915605,26.783955,0.2543606,0.91873634,0.8155807,0.21883403,0.21152063,0.473639,0.49476257
2007_003251_SimBA_(0.3, 100).png,0.9986341,0.99975705,51.204662,0.9905712,0.9999527,0.9998617,0.00228111,0.00396037,0.9994022,0.08398789
2007_003251_SimBA_(0.3, 500).png,0.9936659,0.9988093,44.604183,0.96252555,0.9998455,0.99950373,0.004872103,0.0077702804,0.9974134,0.121934675
2007_003251_SimBA_(3, 100).png,0.9978304,0.9993024,44.622704,0.98291,0.99973565,0.9994946,0.011187306,0.010771133,0.9977817,0.1268075
2007_003251_SimBA_(3, 500).png,0.9890475,0.9964057,38.11097,0.932667,0.9993,0.99819833,0.017634762,0.018385328,0.990792,0.17009452
2007_003251_SimBA_(30, 100).png,0.997722,0.9992663,44.416565,0.9848375,0.999855,0.99972785,0.006175623,0.00704443,0.99825305,0.1098454
2007_003251_SimBA_(30, 500).png,0.98996276,0.9968387,38.160088,0.9298927,0.99915224,0.99760056,0.02136313,0.021099504,0.9905712,0.17846765
2007_003349_SimBA-DCT_(0.3, 100).png,0.9989373,0.99925363,50.005688,0.98349845,0.99984425,0.99955606,0.00080242584,0.00095069665,0.9958455,0.100186735
2007_003349_SimBA-DCT_(0.3, 500).png,0.9968319,0.9970007,43.96313,0.9540627,0.9994571,0.99856955,0.0025338896,0.003106052,0.9854776,0.1362068
2007_003349_SimBA-DCT_(3, 100).png,0.9808674,0.9780204,34.59983,0.8544274,0.99648905,0.99276745,0.010379224,0.014411271,0.91972697,0.21023567
2007_003349_SimBA-DCT_(3, 500).png,0.9635336,0.9613035,32.111916,0.77083015,0.9936974,0.9862382,0.019869514,0.023874752,0.8780196,0.24151544
2007_003349_SimBA-DCT_(30, 100).png,0.9344423,0.9384804,29.56772,0.41834456,0.96725476,0.9247527,0.11288116,0.124284916,0.64091206,0.37393996
2007_003349_SimBA-DCT_(30, 500).png,0.74890363,0.78932536,23.625011,0.3409324,0.95451665,0.8830609,0.14244854,0.15127832,0.51842356,0.41618088
2007_003349_SimBA_(0.3, 100).png,0.99873734,0.9998018,51.218117,0.9923216,0.99996895,0.9999268,0.0016134648,0.0028640553,0.9995405,0.08259071
2007_003349_SimBA_(0.3, 500).png,0.9947111,0.99917436,44.736565,0.9696158,0.9998843,0.99972594,0.0032434058,0.005740433,0.9978942,0.11466122
2007_003349_SimBA_(3, 100).png,0.99785584,0.9995173,44.779175,0.98694295,0.99986494,0.99964505,0.005287551,0.006373076,0.99838513,0.108623646
2007_003349_SimBA_(3, 500).png,0.9907961,0.9974941,38.53214,0.9434898,0.99935895,0.9981834,0.016928203,0.017376171,0.99168074,0.16621232
2007_003349_SimBA_(30, 100).png,0.997676,0.99940157,44.48249,0.98378795,0.9998487,0.9996181,0.0065653324,0.0076144123,0.99727803,0.11226154
2007_003349_SimBA_(30, 500).png,0.9920064,0.9977864,39.28779,0.94995207,0.99947166,0.9986663,0.013481833,0.014443265,0.9942223,0.1550669
2007_003431_SimBA-DCT_(0.3, 100).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,0.99999845,0.0
2007_003431_SimBA-DCT_(0.3, 500).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,0.99999845,0.0
2007_003431_SimBA-DCT_(3, 100).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,0.99999845,0.0
2007_003431_SimBA-DCT_(3, 500).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,0.99999845,0.0
2007_003431_SimBA-DCT_(30, 100).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,0.99999845,0.0
2007_003431_SimBA-DCT_(30, 500).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,0.99999845,0.0
2007_003431_SimBA_(0.3, 100).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,0.99999845,0.0
2007_003431_SimBA_(0.3, 500).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,0.99999845,0.0
2007_003431_SimBA_(3, 100).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,0.99999845,0.0
2007_003431_SimBA_(3, 500).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,0.99999845,0.0
2007_003431_SimBA_(30, 100).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,0.99999845,0.0
2007_003431_SimBA_(30, 500).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,0.99999845,0.0
2007_003580_SimBA-DCT_(0.3, 100).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000002,0.0
2007_003580_SimBA-DCT_(0.3, 500).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000002,0.0
2007_003580_SimBA-DCT_(3, 100).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000002,0.0
2007_003580_SimBA-DCT_(3, 500).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000002,0.0
2007_003580_SimBA-DCT_(30, 100).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000002,0.0
2007_003580_SimBA-DCT_(30, 500).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000002,0.0
2007_003580_SimBA_(0.3, 100).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000002,0.0
2007_003580_SimBA_(0.3, 500).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000002,0.0
2007_003580_SimBA_(3, 100).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000002,0.0
2007_003580_SimBA_(3, 500).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000002,0.0
2007_003580_SimBA_(30, 100).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000002,0.0
2007_003580_SimBA_(30, 500).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000002,0.0
2007_003715_SimBA-DCT_(0.3, 100).png,0.99870265,0.99837196,49.790577,0.97717017,0.9997817,0.9993384,0.00128529,0.0016077802,0.99473184,0.11192931
2007_003715_SimBA-DCT_(0.3, 500).png,0.9988181,0.99860305,50.40062,0.98163325,0.99982375,0.999447,0.001101649,0.0013986904,0.9953422,0.10736629
2007_003715_SimBA-DCT_(3, 100).png,0.998485,0.99822986,49.494865,0.93964905,0.99938375,0.9981657,0.003044421,0.0032368493,0.9886435,0.14179736
2007_003715_SimBA-DCT_(3, 500).png,0.99576175,0.9927677,42.700874,0.9208784,0.9993143,0.99716043,0.0049731107,0.007273484,0.97594583,0.15663673
2007_003715_SimBA-DCT_(30, 100).png,0.957911,0.9306747,29.96136,0.44668797,0.97596323,0.9280675,0.09566862,0.11737869,0.6466615,0.36339545
2007_003715_SimBA-DCT_(30, 500).png,0.92202795,0.9144966,29.932869,0.53373325,0.99701416,0.95532024,0.057817314,0.057120193,0.75333446,0.31451437
2007_003715_SimBA_(0.3, 100).png,0.99902964,0.99983114,52.11013,0.9910927,0.9999693,0.99988323,0.0019552293,0.0032974011,0.99933004,0.07928232
2007_003715_SimBA_(0.3, 500).png,0.99696493,0.9994345,47.03257,0.97528464,0.9999124,0.9996573,0.0037553182,0.005458197,0.99845314,0.10505468
2007_003715_SimBA_(3, 100).png,0.99828947,0.99945164,45.37792,0.9836895,0.9998679,0.9996959,0.0074001006,0.007509361,0.99822015,0.10808071
2007_003715_SimBA_(3, 500).png,0.9987216,0.9995922,46.75726,0.98755074,0.9998743,0.99958885,0.0071574664,0.007310292,0.9982861,0.10548695
2007_003715_SimBA_(30, 100).png,0.99846447,0.9994597,45.948875,0.98675126,0.9998433,0.99973786,0.010650907,0.009804533,0.9959748,0.119267754
2007_003715_SimBA_(30, 500).png,0.9973314,0.9990059,44.051292,0.9783522,0.9997934,0.9994996,0.010463416,0.010075921,0.99819505,0.12491599
2007_004065_SimBA-DCT_(0.3, 100).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000024,0.0
2007_004065_SimBA-DCT_(0.3, 500).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000024,0.0
2007_004065_SimBA-DCT_(3, 100).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000024,0.0
2007_004065_SimBA-DCT_(3, 500).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000024,0.0
2007_004065_SimBA-DCT_(30, 100).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000024,0.0
2007_004065_SimBA-DCT_(30, 500).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000024,0.0
2007_004065_SimBA_(0.3, 100).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000024,0.0
2007_004065_SimBA_(0.3, 500).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000024,0.0
2007_004065_SimBA_(3, 100).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000024,0.0
2007_004065_SimBA_(3, 500).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000024,0.0
2007_004065_SimBA_(30, 100).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000024,0.0
2007_004065_SimBA_(30, 500).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000024,0.0
2007_004092_SimBA-DCT_(0.3, 100).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000002,0.0
2007_004092_SimBA-DCT_(0.3, 500).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000002,0.0
2007_004092_SimBA-DCT_(3, 100).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000002,0.0
2007_004092_SimBA-DCT_(3, 500).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000002,0.0
2007_004092_SimBA-DCT_(30, 100).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000002,0.0
2007_004092_SimBA-DCT_(30, 500).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000002,0.0
2007_004092_SimBA_(0.3, 100).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000002,0.0
2007_004092_SimBA_(0.3, 500).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000002,0.0
2007_004092_SimBA_(3, 100).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000002,0.0
2007_004092_SimBA_(3, 500).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000002,0.0
2007_004092_SimBA_(30, 100).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000002,0.0
2007_004092_SimBA_(30, 500).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000002,0.0
2007_004707_SimBA-DCT_(0.3, 100).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000024,0.0
2007_004707_SimBA-DCT_(0.3, 500).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000024,0.0
2007_004707_SimBA-DCT_(3, 100).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000024,0.0
2007_004707_SimBA-DCT_(3, 500).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000024,0.0
2007_004707_SimBA-DCT_(30, 100).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000024,0.0
2007_004707_SimBA-DCT_(30, 500).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000024,0.0
2007_004707_SimBA_(0.3, 100).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000024,0.0
2007_004707_SimBA_(0.3, 500).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000024,0.0
2007_004707_SimBA_(3, 100).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000024,0.0
2007_004707_SimBA_(3, 500).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000024,0.0
2007_004707_SimBA_(30, 100).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000024,0.0
2007_004707_SimBA_(30, 500).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000024,0.0
2007_004856_SimBA-DCT_(0.3, 100).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000043,0.0
2007_004856_SimBA-DCT_(0.3, 500).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000043,0.0
2007_004856_SimBA-DCT_(3, 100).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000043,0.0
2007_004856_SimBA-DCT_(3, 500).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000043,0.0
2007_004856_SimBA-DCT_(30, 100).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000043,0.0
2007_004856_SimBA-DCT_(30, 500).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000043,0.0
2007_004856_SimBA_(0.3, 100).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000043,0.0
2007_004856_SimBA_(0.3, 500).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000043,0.0
2007_004856_SimBA_(3, 100).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000043,0.0
2007_004856_SimBA_(3, 500).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000043,0.0
2007_004856_SimBA_(30, 100).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000043,0.0
2007_004856_SimBA_(30, 500).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000043,0.0
2007_004948_SimBA-DCT_(0.3, 100).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000002,0.0
2007_004948_SimBA-DCT_(0.3, 500).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000002,0.0
2007_004948_SimBA-DCT_(3, 100).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000002,0.0
2007_004948_SimBA-DCT_(3, 500).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000002,0.0
2007_004948_SimBA-DCT_(30, 100).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000002,0.0
2007_004948_SimBA-DCT_(30, 500).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000002,0.0
2007_004948_SimBA_(0.3, 100).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000002,0.0
2007_004948_SimBA_(0.3, 500).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000002,0.0
2007_004948_SimBA_(3, 100).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000002,0.0
2007_004948_SimBA_(3, 500).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000002,0.0
2007_004948_SimBA_(30, 100).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000002,0.0
2007_004948_SimBA_(30, 500).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000002,0.0
2007_005264_SimBA-DCT_(0.3, 100).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,0.9999964,0.0
2007_005264_SimBA-DCT_(0.3, 500).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,0.9999964,0.0
2007_005264_SimBA-DCT_(3, 100).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,0.9999964,0.0
2007_005264_SimBA-DCT_(3, 500).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,0.9999964,0.0
2007_005264_SimBA-DCT_(30, 100).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,0.9999964,0.0
2007_005264_SimBA-DCT_(30, 500).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,0.9999964,0.0
2007_005264_SimBA_(0.3, 100).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,0.9999964,0.0
2007_005264_SimBA_(0.3, 500).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,0.9999964,0.0
2007_005264_SimBA_(3, 100).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,0.9999964,0.0
2007_005264_SimBA_(3, 500).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,0.9999964,0.0
2007_005264_SimBA_(30, 100).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,0.9999964,0.0
2007_005264_SimBA_(30, 500).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,0.9999964,0.0
2007_005368_SimBA-DCT_(0.3, 100).png,0.99859595,0.9989576,50.99632,0.98431605,0.9998788,0.99947447,0.00081588107,0.0009331129,0.9963029,0.10017093
2007_005368_SimBA-DCT_(0.3, 500).png,0.9983945,0.9986846,50.106796,0.97570014,0.9998062,0.99918455,0.0012442854,0.0014788449,0.9945589,0.110574245
2007_005368_SimBA-DCT_(3, 100).png,0.9902551,0.9897752,41.54303,0.87803745,0.9984928,0.99422675,0.008269719,0.008660776,0.9657515,0.1807195
2007_005368_SimBA-DCT_(3, 500).png,0.9927572,0.99100375,40.325886,0.8883834,0.99858105,0.99443215,0.0075320005,0.008511065,0.96412414,0.17928898
2007_005368_SimBA-DCT_(30, 100).png,0.8124148,0.83829415,26.421055,0.2753104,0.9308938,0.7891427,0.18666643,0.1715494,0.4978365,0.46758556
2007_005368_SimBA-DCT_(30, 500).png,0.87911546,0.9108869,29.435772,0.2923915,0.94085765,0.8214176,0.17424686,0.16540194,0.5419003,0.4494955
2007_005368_SimBA_(0.3, 100).png,0.9985794,0.9997325,51.68747,0.99181265,0.99997044,0.9998698,0.002199749,0.0037567199,0.9995385,0.08108649
2007_005368_SimBA_(0.3, 500).png,0.9981905,0.9996444,50.959034,0.989391,0.99995697,0.99983746,0.002544969,0.0044839783,0.99935734,0.087168954
2007_005368_SimBA_(3, 100).png,0.9978089,0.9992635,46.49349,0.98362434,0.9998625,0.9995311,0.00845128,0.009206432,0.99839693,0.114317104
2007_005368_SimBA_(3, 500).png,0.9991104,0.9997666,50.597683,0.99353135,0.99993926,0.99987346,0.0032598362,0.004330373,0.9993807,0.083264716
2007_005368_SimBA_(30, 100).png,0.9987328,0.99961704,48.085037,0.98905927,0.99990964,0.9996968,0.0063631167,0.0069491863,0.99871343,0.100939125
2007_005368_SimBA_(30, 500).png,0.9987089,0.99963903,48.508026,0.9911249,0.99993086,0.9997916,0.0058030454,0.006370642,0.9992697,0.10061807
2007_005688_SimBA-DCT_(0.3, 100).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000002,0.0
2007_005688_SimBA-DCT_(0.3, 500).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000002,0.0
2007_005688_SimBA-DCT_(3, 100).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000002,0.0
2007_005688_SimBA-DCT_(3, 500).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000002,0.0
2007_005688_SimBA-DCT_(30, 100).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000002,0.0
2007_005688_SimBA-DCT_(30, 500).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000002,0.0
2007_005688_SimBA_(0.3, 100).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000002,0.0
2007_005688_SimBA_(0.3, 500).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000002,0.0
2007_005688_SimBA_(3, 100).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000002,0.0
2007_005688_SimBA_(3, 500).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000002,0.0
2007_005688_SimBA_(30, 100).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000002,0.0
2007_005688_SimBA_(30, 500).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000002,0.0
2007_005844_SimBA-DCT_(0.3, 100).png,0.998487,0.9983964,49.48599,0.9775315,0.99982,0.9993542,0.0010667801,0.0013276101,0.99538666,0.10622551
2007_005844_SimBA-DCT_(0.3, 500).png,0.99581313,0.9945588,44.194153,0.9319402,0.99932563,0.9975935,0.003933556,0.004732124,0.98365176,0.14769246
2007_005844_SimBA-DCT_(3, 100).png,0.95814276,0.9393822,33.289406,0.67963856,0.99266094,0.976293,0.0363858,0.04431541,0.8705384,0.26627615
2007_005844_SimBA-DCT_(3, 500).png,0.96137726,0.9434283,33.50723,0.6606995,0.99220747,0.973802,0.041645903,0.048686605,0.8611855,0.27591616
2007_005844_SimBA-DCT_(30, 100).png,0.8276944,0.82918894,26.431412,0.34592572,0.9671242,0.8703347,0.14820889,0.15842125,0.5808668,0.42038992
2007_005844_SimBA-DCT_(30, 500).png,0.90436333,0.8497528,26.444351,0.58623636,0.98921907,0.96193945,0.04076254,0.055104923,0.7849785,0.29429862
2007_005844_SimBA_(0.3, 100).png,0.9985237,0.99968195,51.01004,0.98885006,0.9999578,0.9998732,0.0024323661,0.0041856756,0.99916667,0.08381988
2007_005844_SimBA_(0.3, 500).png,0.9932183,0.99862003,44.443344,0.9569326,0.99982077,0.9994104,0.005137312,0.00827633,0.9974134,0.12009734
2007_005844_SimBA_(3, 100).png,0.9972412,0.99906385,44.740543,0.9782884,0.99983215,0.9995414,0.009396783,0.00991281,0.9976982,0.1228295
2007_005844_SimBA_(3, 500).png,0.9918556,0.99736965,40.019096,0.9389253,0.9994485,0.9984465,0.017025173,0.01755183,0.99341595,0.16143635
2007_005844_SimBA_(30, 100).png,0.9975065,0.9992014,45.13937,0.9820334,0.99987394,0.9995567,0.008545758,0.008850487,0.9983892,0.11487189
2007_005844_SimBA_(30, 500).png,0.9921876,0.9974158,40.107975,0.9444455,0.99950504,0.99882716,0.014942727,0.016008897,0.99443376,0.15466209
2007_006117_SimBA-DCT_(0.3, 100).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000024,0.0
2007_006117_SimBA-DCT_(0.3, 500).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000024,0.0
2007_006117_SimBA-DCT_(3, 100).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000024,0.0
2007_006117_SimBA-DCT_(3, 500).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000024,0.0
2007_006117_SimBA-DCT_(30, 100).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000024,0.0
2007_006117_SimBA-DCT_(30, 500).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000024,0.0
2007_006117_SimBA_(0.3, 100).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000024,0.0
