file,ssim,ms_ssim,psnr,vif_p,vsi,fsim,gmsd,ms_gmsd,haarpsi,mdsi
2011_000565_OnePixel_(50, 40).png,0.995173,0.9982509,45.10013,0.9591876,0.999667,0.9988007,0.017947422,0.016183268,0.9973302,0.14658336
2011_000622_OnePixel_(10, 40).png,0.99893034,0.9995617,51.57301,0.99239755,0.9997568,0.99957496,0.010285042,0.0090478305,0.99952096,0.107023425
2011_000622_OnePixel_(100, 50).png,0.99166936,0.9971765,42.33908,0.93850106,0.99903804,0.99762416,0.023871778,0.021783553,0.99447405,0.17031693
2011_000622_OnePixel_(50, 40).png,0.9959397,0.9985902,45.694153,0.96751827,0.9995579,0.99911267,0.0157708,0.014429086,0.997997,0.13748448
2011_000656_OnePixel_(10, 40).png,0.9992955,0.99978375,54.676003,0.9969669,0.9999842,0.99996907,0.0027267833,0.0030807692,0.9998541,0.07169613
2011_000656_OnePixel_(100, 50).png,0.9936325,0.99833286,43.850574,0.9653397,0.9997007,0.9991707,0.012278703,0.01248336,0.9957163,0.13630448
2011_000656_OnePixel_(300, 80).png,0.9827559,0.99546564,39.23054,0.90352756,0.99891317,0.9972589,0.018114166,0.019254118,0.9892047,0.17081651
2011_000656_OnePixel_(50, 40).png,0.9969834,0.99919283,47.496292,0.9815108,0.999741,0.9994456,0.01038723,0.010096355,0.99757034,0.12069682
2011_000661_OnePixel_(10, 40).png,0.9987616,0.99944746,49.880775,0.99517214,0.999777,0.9997847,0.012099278,0.010498921,0.9993751,0.113348834
2011_000661_OnePixel_(100, 50).png,0.9946941,0.9982125,42.279163,0.96610385,0.99935347,0.9985423,0.017757954,0.016566914,0.9950052,0.14976938
2011_000661_OnePixel_(50, 40).png,0.99632186,0.99870443,44.216164,0.981014,0.99951255,0.9989946,0.015689936,0.014559796,0.9970764,0.13730098
2011_000734_OnePixel_(10, 40).png,0.9995214,0.9999074,55.745827,0.9965529,0.99999225,0.9999336,0.0022604158,0.0027195262,0.9997859,0.062320117
2011_000734_OnePixel_(100, 50).png,0.9938526,0.99859357,44.44843,0.9705862,0.9997615,0.999425,0.007033723,0.008817329,0.9977663,0.11533836
2011_000734_OnePixel_(50, 40).png,0.9964261,0.99916065,46.29704,0.9808571,0.99981785,0.9995819,0.0074560014,0.008329663,0.9979932,0.10919065
2011_000774_OnePixel_(10, 40).png,0.9991461,0.9996861,51.070538,0.9954117,0.9999327,0.9998417,0.008825035,0.007879785,0.9992815,0.1007154
2011_000774_OnePixel_(100, 50).png,0.99321556,0.9980682,42.154766,0.9631763,0.99957824,0.9986837,0.018526236,0.017550938,0.99548674,0.15436217
2011_000774_OnePixel_(50, 40).png,0.99664927,0.99904835,44.623528,0.98186237,0.9998099,0.999474,0.013198947,0.012578064,0.9977856,0.13038972
2011_000820_OnePixel_(10, 40).png,0.9988601,0.9996048,50.891136,0.99148613,0.99986815,0.99973375,0.010213637,0.009138232,0.9991296,0.11024754
2011_000820_OnePixel_(100, 50).png,0.99044675,0.99642724,41.20216,0.9341242,0.99916023,0.997827,0.0299528,0.02636025,0.99292547,0.1863187
2011_000820_OnePixel_(50, 40).png,0.99514145,0.99811196,44.515907,0.9682191,0.99951935,0.99889743,0.022097798,0.019322148,0.9976189,0.15930738
2011_000882_OnePixel_(10, 40).png,0.99934214,0.9998269,53.879967,0.9955671,0.9999671,0.99983037,0.0041347714,0.0044892393,0.99953073,0.08032513
2011_000882_OnePixel_(100, 50).png,0.9929406,0.99816847,42.472557,0.9615257,0.99941254,0.9987283,0.017717173,0.016764821,0.9949281,0.15049627
2011_000882_OnePixel_(300, 80).png,0.98089236,0.99526495,38.634193,0.8986225,0.9987672,0.9969867,0.026457882,0.025794327,0.98728573,0.1863614
2011_000882_OnePixel_(50, 40).png,0.9968025,0.99914503,46.42964,0.9799496,0.99973315,0.9995782,0.011437335,0.011144438,0.9980221,0.12205729
2011_000888_OnePixel_(10, 40).png,0.99942607,0.9998667,53.719368,0.9969479,0.9999649,0.99992085,0.0033347658,0.003378459,0.9997332,0.07504535
2011_000888_OnePixel_(100, 50).png,0.995242,0.9988797,43.58825,0.96997344,0.99968195,0.9990216,0.010586761,0.011362063,0.9963204,0.1289783
2011_000888_OnePixel_(300, 80).png,0.9846739,0.99606216,39.187195,0.91927826,0.99914974,0.9981578,0.021996342,0.021871544,0.9905522,0.17659146
2011_000888_OnePixel_(50, 40).png,0.99698013,0.99925035,46.353455,0.9864302,0.99981636,0.9993642,0.010875721,0.010271564,0.9979736,0.1208555
2011_000901_OnePixel_(10, 40).png,0.9992699,0.99981153,50.941643,0.9955969,0.9999455,0.9997219,0.006632037,0.0060681873,0.99960655,0.08808888
2011_000901_OnePixel_(100, 50).png,0.9940028,0.99859595,42.527557,0.9668593,0.9994721,0.99902993,0.016187655,0.015544557,0.99544436,0.1446112
2011_000901_OnePixel_(300, 80).png,0.98163193,0.99543256,37.35973,0.8993761,0.9985042,0.9962937,0.029151184,0.028340606,0.9877563,0.1918715
2011_000901_OnePixel_(50, 40).png,0.99682164,0.9992355,44.841423,0.98067266,0.9997364,0.9994304,0.011251971,0.011073627,0.99768287,0.12148213
2011_000919_OnePixel_(10, 40).png,0.9994506,0.99986833,52.020256,0.997467,0.99995184,0.99981123,0.0063229064,0.0057805562,0.99935555,0.08655891
2011_000919_OnePixel_(100, 50).png,0.99392384,0.9983856,42.52858,0.96626496,0.9995588,0.9990676,0.01481934,0.014661247,0.9952536,0.14244539
2011_000919_OnePixel_(300, 80).png,0.9841989,0.9958379,38.090244,0.9166325,0.9990529,0.9975013,0.022862975,0.022832114,0.988621,0.17882368
2011_000919_OnePixel_(50, 40).png,0.9969112,0.9992056,45.79153,0.9829988,0.9998203,0.99949825,0.010223493,0.010319762,0.9972372,0.11939739
2011_000983_OnePixel_(10, 40).png,0.9989021,0.99957645,51.692474,0.9928997,0.99995214,0.9997816,0.008534931,0.007912258,0.99947625,0.102704056
2011_000983_OnePixel_(100, 50).png,0.99252176,0.9979075,43.539013,0.9609186,0.9996779,0.999047,0.01584167,0.015200211,0.99553895,0.14716646
2011_000983_OnePixel_(50, 40).png,0.996247,0.99882364,46.563004,0.98002636,0.9998431,0.9995043,0.013218789,0.012315415,0.9985269,0.12954392
2011_001004_OnePixel_(10, 40).png,0.9991249,0.9997338,51.8017,0.99513924,0.9999241,0.99975854,0.005052077,0.0052055335,0.99950355,0.08263103
2011_001004_OnePixel_(100, 50).png,0.99146366,0.9972524,41.806885,0.9480557,0.999169,0.99761456,0.023012033,0.021539753,0.9943876,0.16677883
2011_001004_OnePixel_(300, 80).png,0.9784701,0.99333185,37.6372,0.8812844,0.9982276,0.99547523,0.032986872,0.03125831,0.98558676,0.20264117
2011_001004_OnePixel_(50, 40).png,0.9954431,0.99857605,44.591393,0.97520864,0.9995588,0.9989567,0.016000718,0.0150501,0.9969663,0.1394008
2011_001016_OnePixel_(10, 40).png,0.9986012,0.99943364,49.383827,0.99392027,0.9998616,0.9997883,0.013159217,0.011425007,0.99933004,0.120832644
2011_001016_OnePixel_(100, 50).png,0.9913491,0.9971108,40.042038,0.9512085,0.9993687,0.9983935,0.027727159,0.02488921,0.9935658,0.1791957
2011_001016_OnePixel_(50, 40).png,0.9954171,0.99848795,43.755188,0.9755532,0.9996842,0.9991546,0.020030176,0.018041803,0.9966529,0.15355164
2011_001034_OnePixel_(10, 40).png,0.9994019,0.9998965,51.715492,0.9970842,0.9999645,0.99991465,0.0033995144,0.0037445615,0.99964947,0.069607206
2011_001034_OnePixel_(100, 50).png,0.99522054,0.9991367,43.57341,0.97525245,0.99980044,0.9992669,0.008347343,0.009484412,0.9974252,0.11756851
2011_001034_OnePixel_(300, 80).png,0.9873313,0.99770063,39.127552,0.9349431,0.99932325,0.9984834,0.012531965,0.014451249,0.99318606,0.146464
2011_001034_OnePixel_(50, 40).png,0.99716353,0.9994544,45.744095,0.98673,0.9998863,0.9996903,0.0055330447,0.006650654,0.99841624,0.099864624
2011_001106_OnePixel_(10, 40).png,0.99883217,0.9995686,50.774914,0.99222404,0.9998592,0.99969405,0.009137624,0.0082720695,0.9990772,0.103180185
2011_001106_OnePixel_(100, 50).png,0.9910593,0.99684304,42.31836,0.94481295,0.99948806,0.99802893,0.020247355,0.019237088,0.9956256,0.15994574
2011_001106_OnePixel_(50, 40).png,0.9956657,0.9985328,44.907413,0.96860605,0.99960065,0.99878407,0.016270215,0.015139258,0.9963861,0.14122248
2011_001111_OnePixel_(10, 40).png,0.99943036,0.9998754,52.915268,0.99620885,0.9999675,0.99988973,0.0038438165,0.0037882782,0.9994393,0.072002985
2011_001111_OnePixel_(100, 50).png,0.99322337,0.9980003,42.338943,0.95520365,0.99944794,0.9987839,0.01657241,0.015976347,0.9954791,0.14842269
2011_001111_OnePixel_(50, 40).png,0.99670744,0.99912095,45.589825,0.9763751,0.99981874,0.9994858,0.009301721,0.009757404,0.9976731,0.11533045
2011_001138_OnePixel_(10, 40).png,0.9994344,0.99983454,52.774273,0.99671817,0.99994755,0.999922,0.004851086,0.0047931015,0.9997548,0.07995308
2011_001138_OnePixel_(100, 50).png,0.9953846,0.99888086,42.64532,0.9687798,0.9996818,0.9988483,0.012267741,0.012743619,0.9958668,0.13183695
2011_001138_OnePixel_(300, 80).png,0.98432845,0.9958029,37.64421,0.9127381,0.9989976,0.9972927,0.026207067,0.02548983,0.98938304,0.1853481
2011_001138_OnePixel_(50, 40).png,0.9973032,0.9992201,46.454475,0.9850305,0.99981064,0.9997428,0.010391475,0.010231878,0.9989429,0.11886095
2011_001292_OnePixel_(10, 40).png,0.99940145,0.99983466,53.002773,0.99655163,0.9999217,0.9998512,0.005474456,0.0051670144,0.99970806,0.07993816
2011_001292_OnePixel_(100, 50).png,0.99485964,0.998657,43.731228,0.96800625,0.99965245,0.9993573,0.013584338,0.013439585,0.99652153,0.1347064
2011_001292_OnePixel_(50, 40).png,0.9968984,0.9991846,45.515423,0.9810225,0.999793,0.9994687,0.010967689,0.010765804,0.9972953,0.120957956
2011_001360_OnePixel_(10, 40).png,0.9994774,0.99983877,50.792156,0.9966037,0.99996626,0.9999586,0.00441675,0.0045652795,0.99963206,0.077597134
2011_001360_OnePixel_(100, 50).png,0.9961393,0.9990548,42.62035,0.9772465,0.99970996,0.99943674,0.011836197,0.0117915105,0.99747163,0.12926872
2011_001360_OnePixel_(300, 80).png,0.9882566,0.99736917,37.174313,0.9299352,0.9991699,0.99804443,0.019934608,0.020173494,0.9900956,0.16911532
2011_001360_OnePixel_(50, 40).png,0.9978165,0.9995102,45.21868,0.9862012,0.9998377,0.99958855,0.01005151,0.009810433,0.9983658,0.11546327
2011_001366_OnePixel_(10, 40).png,0.99946827,0.9998236,52.468872,0.99534416,0.99994063,0.9998447,0.004778669,0.004748992,0.9994313,0.07897892
2011_001366_OnePixel_(100, 50).png,0.9927008,0.9980533,42.702602,0.9649735,0.9995292,0.99895954,0.014378667,0.01430242,0.9961389,0.14061508
2011_001366_OnePixel_(50, 40).png,0.99625003,0.99892557,45.268482,0.9821557,0.99972844,0.99944973,0.010500479,0.010470318,0.99841243,0.118154176
2011_001399_OnePixel_(10, 40).png,0.998892,0.9995469,50.425564,0.99268484,0.9999314,0.99979883,0.009129263,0.008152991,0.99920756,0.10221046
2011_001399_OnePixel_(100, 50).png,0.9902488,0.9967546,40.840927,0.9312618,0.99935776,0.9975224,0.029354304,0.026120147,0.9903314,0.18448731
2011_001399_OnePixel_(50, 40).png,0.99547696,0.99847174,44.05072,0.96802294,0.9996613,0.9989004,0.021915874,0.019227853,0.9963669,0.159966
2011_001464_OnePixel_(10, 40).png,0.99931926,0.99974716,53.77514,0.9948788,0.99995077,0.99994266,0.0066193435,0.006236607,0.99972343,0.08991713
2011_001464_OnePixel_(100, 50).png,0.9919516,0.99745506,42.183907,0.96124977,0.9995203,0.9989238,0.014018495,0.014143147,0.99615633,0.13683774
2011_001464_OnePixel_(50, 40).png,0.9963324,0.99890757,45.880436,0.976761,0.99980336,0.99945354,0.009441619,0.0100796465,0.9975839,0.114362456
2011_001534_OnePixel_(10, 40).png,0.99890316,0.99952936,50.223507,0.99356973,0.9999005,0.9998767,0.0070767174,0.0066701695,0.99952096,0.08993156
2011_001534_OnePixel_(100, 50).png,0.9915497,0.99718046,42.12039,0.9528342,0.99938416,0.9989333,0.017468939,0.016843596,0.99563515,0.14766638
2011_001534_OnePixel_(50, 40).png,0.9955318,0.9984319,45.126476,0.97358334,0.999751,0.99943584,0.009839298,0.010422357,0.997999,0.11669743
2011_001558_OnePixel_(10, 40).png,0.99932075,0.9998579,51.879467,0.9952882,0.99986744,0.99977386,0.006076614,0.0057542655,0.9991998,0.08744503
2011_001558_OnePixel_(100, 50).png,0.99416625,0.9983392,43.542244,0.9688213,0.9994748,0.9989905,0.013969242,0.013747566,0.997274,0.1372907
2011_001558_OnePixel_(50, 40).png,0.99688,0.9992213,46.697067,0.9837288,0.99978656,0.9995079,0.0091757625,0.009518781,0.9980358,0.11805807
2011_001586_OnePixel_(10, 40).png,0.99900615,0.9996513,51.143993,0.9953486,0.99992126,0.9998807,0.0049353624,0.0052655092,0.99973714,0.08356725
2011_001586_OnePixel_(100, 50).png,0.99305767,0.9981239,42.17216,0.96289754,0.9994941,0.99908483,0.013945353,0.014427202,0.9966992,0.13960755
2011_001586_OnePixel_(50, 40).png,0.99637145,0.9990384,45.19074,0.98221356,0.9997955,0.9995792,0.010032632,0.010314778,0.99865127,0.11558377
2011_001600_OnePixel_(10, 40).png,0.9993199,0.99981487,52.98732,0.9956962,0.9999805,0.99986285,0.004615349,0.004680669,0.9992913,0.081030615
2011_001600_OnePixel_(100, 50).png,0.994008,0.99844146,44.134964,0.97153133,0.99956316,0.9993307,0.01114345,0.011674516,0.9964907,0.13208225
2011_001600_OnePixel_(300, 80).png,0.98376083,0.9961002,39.949432,0.9200717,0.99922955,0.9979321,0.016942207,0.018356107,0.99015075,0.16727732
2011_001600_OnePixel_(50, 40).png,0.9971284,0.9993713,47.215694,0.9848977,0.9998409,0.9994448,0.0069155456,0.007815553,0.998325,0.10768648
2011_001632_OnePixel_(10, 40).png,0.999302,0.9997767,51.099968,0.9958998,0.9999461,0.9998741,0.0052172686,0.0051602907,0.9996516,0.08343406
2011_001632_OnePixel_(100, 50).png,0.9939356,0.99820936,41.583527,0.963802,0.9994213,0.9989282,0.020024624,0.018698761,0.9953422,0.15627873
2011_001632_OnePixel_(50, 40).png,0.9966566,0.9990232,44.67859,0.981825,0.9997052,0.9993719,0.015372256,0.014061214,0.9982143,0.13747047
2011_001645_OnePixel_(10, 40).png,0.99887747,0.9996383,50.67958,0.9924371,0.99976164,0.9996432,0.008503003,0.0080273915,0.9991335,0.099363975
2011_001645_OnePixel_(100, 50).png,0.9908904,0.9966628,40.634388,0.9380579,0.9988805,0.9976242,0.029627569,0.026415655,0.9918067,0.18429263
2011_001645_OnePixel_(50, 40).png,0.99590003,0.9984855,43.865097,0.97092575,0.9995255,0.9989376,0.01840814,0.016697664,0.99559665,0.14530078
2011_001666_OnePixel_(10, 40).png,0.999207,0.9996866,53.350403,0.995547,0.99994934,0.99989736,0.007308305,0.0068119876,0.9997741,0.094945125
2011_001666_OnePixel_(100, 50).png,0.99210346,0.99729866,41.699463,0.9563775,0.9995741,0.99888295,0.021525346,0.019577334,0.9961235,0.16065551
2011_001666_OnePixel_(50, 40).png,0.99561185,0.99855113,44.802853,0.9746472,0.99976236,0.9993307,0.016279895,0.015137846,0.99729735,0.13947025
2011_001668_OnePixel_(10, 40).png,0.9994507,0.99984205,51.85298,0.9974208,0.9999629,0.99994045,0.0033933956,0.003782816,0.999743,0.07519196
2011_001668_OnePixel_(100, 50).png,0.99545753,0.9990169,42.350563,0.9735025,0.99965847,0.9990938,0.0150066735,0.01421435,0.995724,0.14024046
2011_001668_OnePixel_(300, 80).png,0.98688143,0.99711895,37.495686,0.9237134,0.99892193,0.9977185,0.021333214,0.021385755,0.9895369,0.17509036
2011_001668_OnePixel_(50, 40).png,0.997595,0.9995396,45.015656,0.9853103,0.9997771,0.9993526,0.010851052,0.010455032,0.9971134,0.11987238
2011_001689_OnePixel_(10, 40).png,0.9990252,0.9996843,53.236103,0.99470484,0.9999354,0.9998368,0.0086015975,0.007988079,0.9995405,0.102237135
2011_001689_OnePixel_(100, 50).png,0.9937706,0.9983842,43.492683,0.9677294,0.9995901,0.9988044,0.013930888,0.014111088,0.99634945,0.13808966
2011_001689_OnePixel_(50, 40).png,0.9969225,0.9991878,46.442688,0.9819477,0.9998081,0.99949807,0.010439226,0.0103244,0.9983676,0.11986518
2011_001707_OnePixel_(10, 40).png,0.9990396,0.9996745,51.8031,0.9933237,0.99993205,0.9998145,0.006519886,0.006326056,0.99932027,0.0912988
2011_001707_OnePixel_(100, 50).png,0.9924017,0.9975652,42.72163,0.95847887,0.9996075,0.99924034,0.015636932,0.01541111,0.99644595,0.14559443
2011_001707_OnePixel_(50, 40).png,0.99641,0.99897957,46.4582,0.9789731,0.9998132,0.9996154,0.010115686,0.010280063,0.99847066,0.119709015
2011_001713_OnePixel_(10, 40).png,0.99916923,0.99975216,52.312107,0.9930143,0.99989045,0.99977493,0.005054169,0.005366356,0.9985251,0.080968626
2011_001713_OnePixel_(100, 50).png,0.9919381,0.99750656,42.511444,0.945152,0.99900347,0.9984213,0.018778557,0.018013062,0.9934487,0.15565287
2011_001713_OnePixel_(50, 40).png,0.9964236,0.9989301,46.151077,0.9743576,0.99961174,0.9990747,0.012743188,0.012156649,0.9970572,0.1274204
2011_001824_OnePixel_(10, 40).png,0.9991808,0.9997499,52.694824,0.99329525,0.9999454,0.9998,0.0052495864,0.005509032,0.9993496,0.08412553
2011_001824_OnePixel_(100, 50).png,0.9912426,0.9970948,42.467247,0.93392515,0.9993407,0.99818796,0.023458727,0.021724274,0.9935658,0.16744441
2011_001824_OnePixel_(300, 80).png,0.9731078,0.9905013,37.133537,0.82260495,0.99787927,0.9938196,0.043779213,0.03982102,0.9773658,0.22506078
2011_001824_OnePixel_(50, 40).png,0.9957633,0.99877226,45.616875,0.9692018,0.99973416,0.9990653,0.014322574,0.0136818355,0.9954906,0.13423708
2011_001854_OnePixel_(10, 40).png,0.99915266,0.9997574,53.205242,0.9944618,0.99995667,0.99982065,0.004903275,0.005152831,0.9995325,0.083809204
2011_001854_OnePixel_(100, 50).png,0.9930777,0.998114,43.540604,0.9611673,0.99971974,0.99909365,0.01160614,0.012526685,0.99626654,0.13386883
2011_001854_OnePixel_(50, 40).png,0.99661565,0.99902594,46.41844,0.97975796,0.9998404,0.99950945,0.009480204,0.009672472,0.9983718,0.117175266
2011_001863_OnePixel_(10, 40).png,0.9994549,0.99985355,53.752815,0.9962955,0.9999812,0.9999401,0.0036115684,0.0041151694,0.9996359,0.078520894
2011_001863_OnePixel_(100, 50).png,0.9937236,0.9982158,43.004627,0.96508986,0.9996266,0.999095,0.013873968,0.013999687,0.9964694,0.139086
2011_001863_OnePixel_(300, 80).png,0.98243713,0.99519014,38.260426,0.91035634,0.9991392,0.99759626,0.02045381,0.020959275,0.9890757,0.1742239
2011_001863_OnePixel_(50, 40).png,0.99707687,0.99929214,46.179375,0.9843916,0.99985945,0.9996391,0.008215817,0.008531042,0.99831915,0.11050655
2011_001866_OnePixel_(10, 40).png,0.9991338,0.99963176,51.82983,0.995056,0.9999536,0.999952,0.005892143,0.0058675483,0.9997412,0.088051185
2011_001866_OnePixel_(100, 50).png,0.9929837,0.9976279,42.13761,0.95867765,0.9995241,0.9988048,0.018050559,0.017363615,0.9957779,0.15035512
2011_001866_OnePixel_(50, 40).png,0.9962895,0.9988179,45.26461,0.97842276,0.99971783,0.99932534,0.014655142,0.013976933,0.99704355,0.13466953
2011_001906_OnePixel_(10, 40).png,0.99906987,0.99971026,51.18187,0.9951594,0.999946,0.9998388,0.0068165567,0.0065296986,0.9996243,0.09343504
2011_001906_OnePixel_(100, 50).png,0.99314564,0.9979858,41.941498,0.9620629,0.99959254,0.9988673,0.017468799,0.016997704,0.9957743,0.14929464
2011_001906_OnePixel_(50, 40).png,0.9964549,0.99895686,45.000347,0.9793256,0.9997759,0.99949,0.0128554,0.012539542,0.9979019,0.12914094
2011_001972_OnePixel_(10, 40).png,0.9992236,0.999797,53.791435,0.9954568,0.9999494,0.9998816,0.0027802933,0.0033718592,0.99961454,0.06715856
2011_001972_OnePixel_(100, 50).png,0.99135846,0.9970503,42.715363,0.95646286,0.9995518,0.9989617,0.012437279,0.013240284,0.99600774,0.13707465
2011_001972_OnePixel_(300, 80).png,0.97664714,0.9920887,38.27697,0.882088,0.99865377,0.99651814,0.021206437,0.02257323,0.987099,0.17539407
2011_001972_OnePixel_(50, 40).png,0.9962148,0.99880475,47.030746,0.9793812,0.99988854,0.99939525,0.008810705,0.00920319,0.99804735,0.11313479
2011_001986_OnePixel_(10, 40).png,0.9993836,0.99984205,54.250443,0.9965185,0.99993604,0.9998557,0.0045094094,0.004642653,0.9996612,0.076913215
2011_001986_OnePixel_(100, 50).png,0.9933932,0.9983859,43.236317,0.9666909,0.99964684,0.99924123,0.010907855,0.012015226,0.9971365,0.13066253
2011_001986_OnePixel_(50, 40).png,0.9964456,0.9990332,45.936653,0.9821439,0.9998064,0.9995105,0.008014559,0.009005139,0.9981562,0.110031866
2011_002026_OnePixel_(10, 40).png,0.99890435,0.99966645,50.521362,0.99426126,0.99994165,0.9998805,0.007930279,0.007562627,0.99949175,0.09587755
2011_002026_OnePixel_(100, 50).png,0.9919194,0.9977147,41.849323,0.957567,0.99943495,0.99875987,0.01851941,0.017929105,0.99549645,0.15255193
2011_002026_OnePixel_(50, 40).png,0.9961836,0.9990038,45.2039,0.9785451,0.9997736,0.9993349,0.011032345,0.011149512,0.9975859,0.12129288
2011_002073_OnePixel_(10, 40).png,0.99911845,0.99972534,51.79154,0.9939781,0.9999268,0.9998812,0.004914076,0.005006531,0.9992951,0.083992295
2011_002073_OnePixel_(100, 50).png,0.9950242,0.9984646,45.22347,0.9673811,0.9997791,0.9994486,0.011469153,0.011398422,0.99740386,0.12959576
2011_002073_OnePixel_(300, 80).png,0.9841672,0.99484223,39.402966,0.89628094,0.9991037,0.99784935,0.020951893,0.020874538,0.99093485,0.17475094
2011_002073_OnePixel_(50, 40).png,0.99730515,0.9991963,47.18506,0.98070747,0.9998655,0.99965006,0.007369248,0.007915973,0.9978942,0.10886279
2011_002075_OnePixel_(10, 40).png,0.99918795,0.9998312,50.963913,0.99538004,0.9999559,0.99984896,0.006224355,0.0059150616,0.9994275,0.08661522
2011_002075_OnePixel_(100, 50).png,0.9939861,0.9982867,42.229992,0.9632916,0.99961007,0.9989477,0.019605815,0.017866349,0.99629736,0.15555462
